query,iteration,elapsed_time_seconds,power_shard1_watts,power_shard2_watts,power_shard3_watts,power_total_watts,timestamp
Q3_Shipping_Priority,9,1563.193,0.272171,0.246029,0.239141,0.757342,2026-01-18T00:14:51.590883
Q3_Shipping_Priority,9,1565.556,0.291874,0.253406,0.251665,0.796946,2026-01-18T00:14:53.949521
Q3_Shipping_Priority,9,1567.914,0.346866,0.250982,0.245024,0.842872,2026-01-18T00:14:56.315704
Q3_Shipping_Priority,9,1570.280,0.319675,0.275902,0.275309,0.870886,2026-01-18T00:14:58.674549
Q3_Shipping_Priority,9,1572.639,0.301190,0.251426,0.253171,0.805788,2026-01-18T00:15:01.037676
Q3_Shipping_Priority,9,1575.002,0.310167,0.253264,0.249072,0.812504,2026-01-18T00:15:03.391868
Q3_Shipping_Priority,9,1577.357,0.293409,0.245467,0.233947,0.772822,2026-01-18T00:15:05.760306
Q3_Shipping_Priority,9,1579.725,0.333459,0.243410,0.264126,0.840995,2026-01-18T00:15:08.122695
Q3_Shipping_Priority,9,1582.087,0.303009,0.314898,0.258350,0.876256,2026-01-18T00:15:10.485190
Q3_Shipping_Priority,9,1584.450,0.300805,0.257775,0.258305,0.816884,2026-01-18T00:15:12.837664
Q3_Shipping_Priority,9,1586.802,0.290678,0.258322,0.238853,0.787854,2026-01-18T00:15:15.191572
Q3_Shipping_Priority,9,1589.156,0.267343,0.213660,0.276205,0.757208,2026-01-18T00:15:17.538376
Q3_Shipping_Priority,9,1591.503,0.082565,0.135826,0.052335,0.270726,2026-01-18T00:15:19.882121
Q3_Shipping_Priority,9,1593.847,0.078631,0.153261,0.058917,0.290809,2026-01-18T00:15:22.224818
Q3_Shipping_Priority,9,1596.190,0.088236,0.139914,0.047216,0.275366,2026-01-18T00:15:24.567615
Q3_Shipping_Priority,9,1598.532,0.098950,0.137679,0.059385,0.296014,2026-01-18T00:15:26.904566
Q3_Shipping_Priority,9,1600.869,0.061199,0.074150,0.091099,0.226448,2026-01-18T00:15:29.284287
Q3_Shipping_Priority,10,0.000,0.050800,0.017857,0.019816,0.088472,2026-01-18T00:15:37.448787
Q3_Shipping_Priority,10,2.388,0.325808,0.258923,0.266941,0.851672,2026-01-18T00:15:39.803380
Q3_Shipping_Priority,10,4.742,0.292436,0.260819,0.259707,0.812963,2026-01-18T00:15:42.157847
Q3_Shipping_Priority,10,7.097,0.314918,0.254090,0.264279,0.833287,2026-01-18T00:15:44.532127
Q3_Shipping_Priority,10,9.471,0.348419,0.250084,0.251119,0.849622,2026-01-18T00:15:46.888784
Q3_Shipping_Priority,10,11.828,0.327498,0.256318,0.274529,0.858345,2026-01-18T00:15:49.247551
Q3_Shipping_Priority,10,14.186,0.279406,0.245578,0.255120,0.780104,2026-01-18T00:15:51.610174
Q3_Shipping_Priority,10,16.549,0.309458,0.267796,0.290427,0.867682,2026-01-18T00:15:53.993531
Q3_Shipping_Priority,10,18.932,0.325154,0.250508,0.259510,0.835171,2026-01-18T00:15:56.353529
Q3_Shipping_Priority,10,21.292,0.357988,0.264728,0.273536,0.896252,2026-01-18T00:15:58.722282
Q3_Shipping_Priority,10,23.661,0.315646,0.252050,0.255728,0.823424,2026-01-18T00:16:01.077546
Q3_Shipping_Priority,10,26.016,0.307540,0.264639,0.256910,0.829090,2026-01-18T00:16:03.436665
Q3_Shipping_Priority,10,28.376,0.323141,0.250689,0.248753,0.822583,2026-01-18T00:16:05.790789
Q3_Shipping_Priority,10,30.730,0.341710,0.240043,0.272644,0.854397,2026-01-18T00:16:08.147407
Q3_Shipping_Priority,10,33.086,0.324097,0.305897,0.245625,0.875619,2026-01-18T00:16:10.512418
Q3_Shipping_Priority,10,35.451,0.274933,0.270360,0.259143,0.804436,2026-01-18T00:16:12.879899
Q3_Shipping_Priority,10,37.819,0.300190,0.249066,0.259560,0.808816,2026-01-18T00:16:15.230558
Q3_Shipping_Priority,10,40.170,0.359056,0.267405,0.264361,0.890823,2026-01-18T00:16:17.591125
Q3_Shipping_Priority,10,42.530,0.317255,0.266901,0.258587,0.842743,2026-01-18T00:16:19.949265
Q3_Shipping_Priority,10,44.888,0.284368,0.256893,0.264941,0.806202,2026-01-18T00:16:22.323113
Q3_Shipping_Priority,10,47.262,0.292134,0.245701,0.239139,0.776973,2026-01-18T00:16:24.670419
Q3_Shipping_Priority,10,49.609,0.346603,0.256865,0.255173,0.858640,2026-01-18T00:16:27.022158
Q3_Shipping_Priority,10,51.961,0.308886,0.268433,0.255804,0.833123,2026-01-18T00:16:29.390298
Q3_Shipping_Priority,10,54.329,0.325568,0.313743,0.255301,0.894612,2026-01-18T00:16:31.760717
Q3_Shipping_Priority,10,56.700,0.299688,0.248301,0.246803,0.794792,2026-01-18T00:16:34.168190
Q3_Shipping_Priority,10,59.107,0.301598,0.245616,0.236036,0.783250,2026-01-18T00:16:36.543713
Q3_Shipping_Priority,10,61.483,0.325203,0.259282,0.240186,0.824671,2026-01-18T00:16:38.924050
Q3_Shipping_Priority,10,63.863,0.304234,0.256038,0.264903,0.825175,2026-01-18T00:16:41.279767
Q3_Shipping_Priority,10,66.219,0.296886,0.248867,0.239851,0.785604,2026-01-18T00:16:43.639519
Q3_Shipping_Priority,10,68.578,0.304552,0.253884,0.302993,0.861430,2026-01-18T00:16:46.008432
Q3_Shipping_Priority,10,70.947,0.338162,0.249258,0.273311,0.860732,2026-01-18T00:16:48.368567
Q3_Shipping_Priority,10,73.308,0.303344,0.248398,0.238589,0.790332,2026-01-18T00:16:50.737203
Q3_Shipping_Priority,10,75.676,0.298086,0.266160,0.246441,0.810687,2026-01-18T00:16:53.095074
Q3_Shipping_Priority,10,78.034,0.331767,0.255810,0.262088,0.849665,2026-01-18T00:16:55.454991
Q3_Shipping_Priority,10,80.394,0.363988,0.247476,0.254515,0.865979,2026-01-18T00:16:57.809057
Q3_Shipping_Priority,10,82.748,0.301917,0.268231,0.259993,0.830142,2026-01-18T00:17:00.167714
Q3_Shipping_Priority,10,85.107,0.312499,0.233693,0.246030,0.792221,2026-01-18T00:17:02.533904
Q3_Shipping_Priority,10,87.473,0.304116,0.256003,0.243220,0.803339,2026-01-18T00:17:04.881455
Q3_Shipping_Priority,10,89.820,0.378370,0.252787,0.271714,0.902870,2026-01-18T00:17:07.254117
Q3_Shipping_Priority,10,92.193,0.307711,0.259366,0.255556,0.822633,2026-01-18T00:17:09.618816
Q3_Shipping_Priority,10,94.558,0.288476,0.302569,0.256144,0.847189,2026-01-18T00:17:11.970916
Q3_Shipping_Priority,10,96.910,0.289198,0.281365,0.244029,0.814592,2026-01-18T00:17:14.320042
Q3_Shipping_Priority,10,99.259,0.319472,0.255568,0.263184,0.838224,2026-01-18T00:17:16.672214
Q3_Shipping_Priority,10,101.611,0.357821,0.251742,0.260564,0.870127,2026-01-18T00:17:19.035823
Q3_Shipping_Priority,10,103.975,0.316270,0.261085,0.272868,0.850223,2026-01-18T00:17:21.405679
Q3_Shipping_Priority,10,106.345,0.281382,0.239163,0.236792,0.757338,2026-01-18T00:17:23.771217
Q3_Shipping_Priority,10,108.710,0.297080,0.255399,0.246858,0.799337,2026-01-18T00:17:26.114681
Q3_Shipping_Priority,10,111.054,0.345271,0.273723,0.262142,0.881136,2026-01-18T00:17:28.490685
Q3_Shipping_Priority,10,113.430,0.313124,0.267176,0.253797,0.834098,2026-01-18T00:17:30.847404
Q3_Shipping_Priority,10,115.786,0.297936,0.261778,0.255364,0.815078,2026-01-18T00:17:33.211919
Q3_Shipping_Priority,10,118.151,0.325297,0.242377,0.240339,0.808013,2026-01-18T00:17:35.570460
Q3_Shipping_Priority,10,120.509,0.327622,0.250185,0.258639,0.836447,2026-01-18T00:17:37.935085
Q3_Shipping_Priority,10,122.874,0.285060,0.245669,0.236326,0.767056,2026-01-18T00:17:40.295805
Q3_Shipping_Priority,10,125.235,0.292888,0.250086,0.248623,0.791596,2026-01-18T00:17:42.651387
Q3_Shipping_Priority,10,127.590,0.310443,0.239978,0.272744,0.823165,2026-01-18T00:17:45.015210
Q3_Shipping_Priority,10,129.954,0.298099,0.262025,0.272494,0.832619,2026-01-18T00:17:47.384091
Q3_Shipping_Priority,10,132.323,0.333431,0.244250,0.257004,0.834685,2026-01-18T00:17:49.749062
Q3_Shipping_Priority,10,134.688,0.301679,0.257979,0.267418,0.827077,2026-01-18T00:17:52.114438
Q3_Shipping_Priority,10,137.053,0.308219,0.262244,0.250781,0.821244,2026-01-18T00:17:54.473402
Q3_Shipping_Priority,10,139.412,0.310930,0.247571,0.236190,0.794692,2026-01-18T00:17:56.851205
Q3_Shipping_Priority,10,141.790,0.350982,0.248057,0.260744,0.859783,2026-01-18T00:17:59.224554
Q3_Shipping_Priority,10,144.163,0.285287,0.244652,0.224678,0.754616,2026-01-18T00:18:01.592458
Q3_Shipping_Priority,10,146.531,0.286852,0.245292,0.243555,0.775699,2026-01-18T00:18:03.953838
Q3_Shipping_Priority,10,148.893,0.312403,0.251389,0.253338,0.817130,2026-01-18T00:18:06.356256
Q3_Shipping_Priority,10,151.295,0.334661,0.239724,0.267435,0.841819,2026-01-18T00:18:08.710505
Q3_Shipping_Priority,10,153.649,0.293214,0.308599,0.259251,0.861064,2026-01-18T00:18:11.056433
Q3_Shipping_Priority,10,155.995,0.301286,0.265230,0.265618,0.832134,2026-01-18T00:18:13.415166
Q3_Shipping_Priority,10,158.354,0.304276,0.247049,0.252910,0.804235,2026-01-18T00:18:15.775594
Q3_Shipping_Priority,10,160.715,0.311832,0.244950,0.254865,0.811647,2026-01-18T00:18:18.144256
Q3_Shipping_Priority,10,163.083,0.309483,0.250758,0.241050,0.801292,2026-01-18T00:18:20.510660
Q3_Shipping_Priority,10,165.450,0.284613,0.265847,0.254906,0.805366,2026-01-18T00:18:22.879811
Q3_Shipping_Priority,10,167.819,0.298795,0.248941,0.243572,0.791309,2026-01-18T00:18:25.236872
Q3_Shipping_Priority,10,170.176,0.321528,0.263835,0.263108,0.848472,2026-01-18T00:18:27.599379
Q3_Shipping_Priority,10,172.538,0.341849,0.255173,0.250071,0.847093,2026-01-18T00:18:29.966420
Q3_Shipping_Priority,10,174.905,0.318166,0.255475,0.258154,0.831794,2026-01-18T00:18:32.323816
Q3_Shipping_Priority,10,177.263,0.315158,0.254620,0.237229,0.807007,2026-01-18T00:18:34.683894
Q3_Shipping_Priority,10,179.623,0.369774,0.242073,0.261077,0.872924,2026-01-18T00:18:37.034528
Q3_Shipping_Priority,10,181.973,0.369299,0.266939,0.265138,0.901376,2026-01-18T00:18:39.389462
Q3_Shipping_Priority,10,184.328,0.299133,0.261906,0.256882,0.817921,2026-01-18T00:18:41.754971
Q3_Shipping_Priority,10,186.694,0.317741,0.256095,0.271029,0.844866,2026-01-18T00:18:44.112806
Q3_Shipping_Priority,10,189.052,0.302906,0.244357,0.290724,0.837987,2026-01-18T00:18:46.484291
Q3_Shipping_Priority,10,191.423,0.330260,0.248584,0.251323,0.830167,2026-01-18T00:18:48.836816
Q3_Shipping_Priority,10,193.776,0.297004,0.249826,0.262434,0.809264,2026-01-18T00:18:51.189438
Q3_Shipping_Priority,10,196.128,0.298790,0.249083,0.238513,0.786386,2026-01-18T00:18:53.545243
Q3_Shipping_Priority,10,198.484,0.297049,0.236917,0.244222,0.778189,2026-01-18T00:18:55.904274
Q3_Shipping_Priority,10,200.843,0.338954,0.259147,0.273886,0.871987,2026-01-18T00:18:58.255532
Q3_Shipping_Priority,10,203.194,0.318011,0.272369,0.229001,0.819381,2026-01-18T00:19:00.617710
Q3_Shipping_Priority,10,205.557,0.286770,0.237825,0.230652,0.755248,2026-01-18T00:19:02.975847
Q3_Shipping_Priority,10,207.915,0.317268,0.262212,0.250508,0.829988,2026-01-18T00:19:05.374476
Q3_Shipping_Priority,10,210.313,0.294070,0.255591,0.246203,0.795864,2026-01-18T00:19:07.751793
Q3_Shipping_Priority,10,212.691,0.312397,0.253737,0.237447,0.803582,2026-01-18T00:19:10.119139
Q3_Shipping_Priority,10,215.058,0.297861,0.285984,0.246080,0.829925,2026-01-18T00:19:12.476012
Q3_Shipping_Priority,10,217.415,0.304522,0.264556,0.246448,0.815526,2026-01-18T00:19:14.833845
Q3_Shipping_Priority,10,219.773,0.282080,0.263220,0.252586,0.797887,2026-01-18T00:19:17.181370
Q3_Shipping_Priority,10,222.120,0.368194,0.275248,0.256784,0.900226,2026-01-18T00:19:19.539296
Q3_Shipping_Priority,10,224.478,0.280591,0.246772,0.261814,0.789176,2026-01-18T00:19:21.896672
Q3_Shipping_Priority,10,226.836,0.315816,0.281234,0.247000,0.844050,2026-01-18T00:19:24.270511
Q3_Shipping_Priority,10,229.209,0.236505,0.141087,0.125455,0.503047,2026-01-18T00:19:26.753446
Q3_Shipping_Priority,10,231.692,0.278171,0.229736,0.242346,0.750253,2026-01-18T00:19:29.110325
Q3_Shipping_Priority,10,234.049,0.239608,0.156496,0.158171,0.554275,2026-01-18T00:19:31.490761
Q3_Shipping_Priority,10,236.430,0.277417,0.190057,0.211672,0.679146,2026-01-18T00:19:33.857238
Q3_Shipping_Priority,10,238.796,0.325234,0.264272,0.255276,0.844782,2026-01-18T00:19:36.220825
Q3_Shipping_Priority,10,241.160,0.245778,0.159392,0.136692,0.541862,2026-01-18T00:19:38.655611
Q3_Shipping_Priority,10,243.595,0.269548,0.254573,0.251226,0.775348,2026-01-18T00:19:41.014331
Q3_Shipping_Priority,10,245.953,0.306563,0.257947,0.265663,0.830173,2026-01-18T00:19:43.366421
Q3_Shipping_Priority,10,248.305,0.298253,0.257368,0.287036,0.842657,2026-01-18T00:19:45.728657
Q3_Shipping_Priority,10,250.668,0.313756,0.243475,0.250359,0.807590,2026-01-18T00:19:48.091220
Q3_Shipping_Priority,10,253.030,0.368406,0.280591,0.284248,0.933245,2026-01-18T00:19:50.450441
Q3_Shipping_Priority,10,255.389,0.305651,0.267966,0.252473,0.826089,2026-01-18T00:19:52.823665
Q3_Shipping_Priority,10,257.763,0.301501,0.247406,0.248444,0.797351,2026-01-18T00:19:55.201967
Q3_Shipping_Priority,10,260.141,0.287302,0.236940,0.245966,0.770208,2026-01-18T00:19:57.560998
Q3_Shipping_Priority,10,262.500,0.336302,0.261339,0.236302,0.833943,2026-01-18T00:19:59.915568
Q3_Shipping_Priority,10,264.854,0.300623,0.267457,0.247051,0.815132,2026-01-18T00:20:02.284423
Q3_Shipping_Priority,10,267.223,0.302409,0.245160,0.236220,0.783790,2026-01-18T00:20:04.660136
Q3_Shipping_Priority,10,269.599,0.308396,0.234192,0.262594,0.805182,2026-01-18T00:20:07.029722
Q3_Shipping_Priority,10,271.969,0.352953,0.271395,0.268693,0.893041,2026-01-18T00:20:09.420929
Q3_Shipping_Priority,10,274.360,0.291940,0.286909,0.272945,0.851795,2026-01-18T00:20:11.791566
Q3_Shipping_Priority,10,276.731,0.301362,0.260877,0.268611,0.830849,2026-01-18T00:20:14.141970
Q3_Shipping_Priority,10,279.081,0.304160,0.268140,0.249703,0.822003,2026-01-18T00:20:16.503446
Q3_Shipping_Priority,10,281.442,0.336692,0.245775,0.262491,0.844958,2026-01-18T00:20:18.875609
Q3_Shipping_Priority,10,283.815,0.308742,0.272181,0.256696,0.837620,2026-01-18T00:20:21.251703
Q3_Shipping_Priority,10,286.191,0.298925,0.254957,0.272428,0.826310,2026-01-18T00:20:23.615760
Q3_Shipping_Priority,10,288.555,0.300754,0.265301,0.253480,0.819535,2026-01-18T00:20:25.973631
Q3_Shipping_Priority,10,290.913,0.296742,0.274949,0.261029,0.832721,2026-01-18T00:20:28.346089
Q3_Shipping_Priority,10,293.285,0.381619,0.275390,0.259280,0.916290,2026-01-18T00:20:30.710718
Q3_Shipping_Priority,10,295.650,0.437347,0.252366,0.252885,0.942598,2026-01-18T00:20:33.115477
Q3_Shipping_Priority,10,298.054,0.794645,0.267413,0.251682,1.313739,2026-01-18T00:20:35.487734
Q3_Shipping_Priority,10,300.427,0.604161,0.263099,0.258094,1.125354,2026-01-18T00:20:37.870076
Q3_Shipping_Priority,10,302.809,0.320363,0.267582,0.255084,0.843029,2026-01-18T00:20:40.232141
Q3_Shipping_Priority,10,305.171,0.292299,0.264491,0.247014,0.803804,2026-01-18T00:20:42.590051
Q3_Shipping_Priority,10,307.529,0.306874,0.244375,0.277691,0.828939,2026-01-18T00:20:44.943708
Q3_Shipping_Priority,10,309.883,0.283326,0.266446,0.267889,0.817661,2026-01-18T00:20:47.293938
Q3_Shipping_Priority,10,312.233,0.369563,0.260956,0.251000,0.881520,2026-01-18T00:20:49.641785
Q3_Shipping_Priority,10,314.581,0.310429,0.252677,0.290666,0.853772,2026-01-18T00:20:52.009937
Q3_Shipping_Priority,10,316.949,0.308012,0.250259,0.311886,0.870156,2026-01-18T00:20:54.365692
Q3_Shipping_Priority,10,319.305,0.299332,0.261215,0.266041,0.826587,2026-01-18T00:20:56.721794
Q3_Shipping_Priority,10,321.661,0.339078,0.270706,0.255641,0.865425,2026-01-18T00:20:59.083884
Q3_Shipping_Priority,10,324.023,0.310200,0.260877,0.266886,0.837964,2026-01-18T00:21:01.451602
Q3_Shipping_Priority,10,326.391,0.283171,0.234698,0.235686,0.753555,2026-01-18T00:21:03.803925
Q3_Shipping_Priority,10,328.743,0.305942,0.251121,0.250946,0.808009,2026-01-18T00:21:06.162941
Q3_Shipping_Priority,10,331.102,0.313412,0.284120,0.268946,0.866478,2026-01-18T00:21:08.513187
Q3_Shipping_Priority,10,333.452,0.361893,0.281591,0.266160,0.909644,2026-01-18T00:21:10.873319
Q3_Shipping_Priority,10,335.812,0.311223,0.288112,0.271582,0.870917,2026-01-18T00:21:13.225887
Q3_Shipping_Priority,10,338.165,0.326492,0.263322,0.266720,0.856535,2026-01-18T00:21:15.579961
Q3_Shipping_Priority,10,340.519,0.302133,0.280801,0.259375,0.842308,2026-01-18T00:21:17.938116
Q3_Shipping_Priority,10,342.877,0.353266,0.266218,0.280464,0.899948,2026-01-18T00:21:20.291982
Q3_Shipping_Priority,10,345.231,0.300303,0.254270,0.253781,0.808353,2026-01-18T00:21:22.657146
Q3_Shipping_Priority,10,347.596,0.300740,0.241680,0.255274,0.797694,2026-01-18T00:21:25.015492
Q3_Shipping_Priority,10,349.954,0.293500,0.262638,0.232038,0.788176,2026-01-18T00:21:27.383005
Q3_Shipping_Priority,10,352.322,0.360527,0.267112,0.258146,0.885785,2026-01-18T00:21:29.735483
Q3_Shipping_Priority,10,354.674,0.330242,0.316520,0.264318,0.911081,2026-01-18T00:21:32.082356
Q3_Shipping_Priority,10,357.021,0.324530,0.265293,0.264143,0.853966,2026-01-18T00:21:34.441958
Q3_Shipping_Priority,10,359.381,0.295971,0.252293,0.248812,0.797075,2026-01-18T00:21:36.802167
Q3_Shipping_Priority,10,361.741,0.325594,0.263261,0.257391,0.846246,2026-01-18T00:21:39.183286
Q3_Shipping_Priority,10,364.122,0.325396,0.278009,0.253297,0.856703,2026-01-18T00:21:41.547820
Q3_Shipping_Priority,10,366.487,0.311717,0.264670,0.244574,0.820960,2026-01-18T00:21:43.910952
Q3_Shipping_Priority,10,368.850,0.312543,0.256097,0.307711,0.876351,2026-01-18T00:21:46.267896
Q3_Shipping_Priority,10,371.207,0.335753,0.262583,0.268281,0.866617,2026-01-18T00:21:48.629888
Q3_Shipping_Priority,10,373.569,0.337912,0.260292,0.257063,0.855267,2026-01-18T00:21:50.986310
Q3_Shipping_Priority,10,375.925,0.300041,0.255767,0.250427,0.806235,2026-01-18T00:21:53.336290
Q3_Shipping_Priority,10,378.275,0.312648,0.251309,0.244148,0.808105,2026-01-18T00:21:55.720159
Q3_Shipping_Priority,10,380.659,0.267386,0.243725,0.239470,0.750582,2026-01-18T00:21:58.069541
Q3_Shipping_Priority,10,383.008,0.360333,0.281874,0.261405,0.903612,2026-01-18T00:22:00.425052
Q3_Shipping_Priority,10,385.364,0.294910,0.231762,0.245785,0.772457,2026-01-18T00:22:02.778151
Q3_Shipping_Priority,10,387.717,0.290494,0.260012,0.244033,0.794539,2026-01-18T00:22:05.135941
Q3_Shipping_Priority,10,390.075,0.309441,0.235966,0.265491,0.810898,2026-01-18T00:22:07.485415
Q3_Shipping_Priority,10,392.424,0.368193,0.279449,0.258675,0.906317,2026-01-18T00:22:09.844734
Q3_Shipping_Priority,10,394.784,0.294608,0.307530,0.269136,0.871274,2026-01-18T00:22:12.231644
Q3_Shipping_Priority,10,397.171,0.327873,0.261684,0.251228,0.840786,2026-01-18T00:22:14.590029
Q3_Shipping_Priority,10,399.529,0.297484,0.256140,0.264306,0.817930,2026-01-18T00:22:16.973418
Q3_Shipping_Priority,10,401.912,0.321697,0.270619,0.261588,0.853905,2026-01-18T00:22:19.341597
Q3_Shipping_Priority,10,404.280,0.345631,0.268713,0.266682,0.881027,2026-01-18T00:22:21.728695
Q3_Shipping_Priority,10,406.668,0.300757,0.241699,0.247995,0.790451,2026-01-18T00:22:24.100435
Q3_Shipping_Priority,10,409.039,0.332320,0.272034,0.275656,0.880009,2026-01-18T00:22:26.463813
Q3_Shipping_Priority,10,411.403,0.297071,0.264832,0.244586,0.806489,2026-01-18T00:22:28.806575
Q3_Shipping_Priority,10,413.746,0.397750,0.263173,0.265981,0.926904,2026-01-18T00:22:31.149652
Q3_Shipping_Priority,10,416.089,0.309050,0.261883,0.250810,0.821742,2026-01-18T00:22:33.503132
Q3_Shipping_Priority,10,418.442,0.320265,0.232497,0.239129,0.791891,2026-01-18T00:22:35.857244
Q3_Shipping_Priority,10,420.796,0.272047,0.246382,0.253890,0.772319,2026-01-18T00:22:38.249727
Q3_Shipping_Priority,10,423.189,0.339665,0.273863,0.243277,0.856805,2026-01-18T00:22:40.601013
Q3_Shipping_Priority,10,425.540,0.307959,0.236850,0.251884,0.796693,2026-01-18T00:22:42.957824
Q3_Shipping_Priority,10,427.897,0.323291,0.252767,0.286039,0.862097,2026-01-18T00:22:45.328563
Q3_Shipping_Priority,10,430.268,0.303564,0.252799,0.243728,0.800091,2026-01-18T00:22:47.703783
Q3_Shipping_Priority,10,432.643,0.353065,0.290073,0.265148,0.908285,2026-01-18T00:22:50.059354
Q3_Shipping_Priority,10,434.999,0.286579,0.256336,0.279822,0.822737,2026-01-18T00:22:52.410337
Q3_Shipping_Priority,10,437.349,0.321859,0.263280,0.249733,0.834871,2026-01-18T00:22:54.769288
Q3_Shipping_Priority,10,439.708,0.301139,0.265221,0.277110,0.843470,2026-01-18T00:22:57.123335
Q3_Shipping_Priority,10,442.062,0.300784,0.264117,0.251654,0.816555,2026-01-18T00:22:59.487346
Q3_Shipping_Priority,10,444.426,0.359332,0.261567,0.242928,0.863827,2026-01-18T00:23:01.847966
Q3_Shipping_Priority,10,446.787,0.297231,0.241591,0.240703,0.779525,2026-01-18T00:23:04.227048
Q3_Shipping_Priority,10,449.166,0.311565,0.252168,0.270122,0.833855,2026-01-18T00:23:06.580585
Q3_Shipping_Priority,10,451.520,0.301686,0.267151,0.255926,0.824762,2026-01-18T00:23:08.942157
Q3_Shipping_Priority,10,453.881,0.353131,0.301445,0.264905,0.919481,2026-01-18T00:23:11.293071
Q3_Shipping_Priority,10,456.232,0.323187,0.273926,0.251020,0.848134,2026-01-18T00:23:13.641920
Q3_Shipping_Priority,10,458.581,0.312477,0.269313,0.253184,0.834974,2026-01-18T00:23:15.995620
Q3_Shipping_Priority,10,460.935,0.304477,0.268995,0.269065,0.842537,2026-01-18T00:23:18.350299
Q3_Shipping_Priority,10,463.289,0.339136,0.271885,0.243600,0.854621,2026-01-18T00:23:20.702321
Q3_Shipping_Priority,10,465.641,0.301844,0.263838,0.256466,0.822148,2026-01-18T00:23:23.061641
Q3_Shipping_Priority,10,468.001,0.307844,0.255656,0.255913,0.819414,2026-01-18T00:23:25.423001
Q3_Shipping_Priority,10,470.362,0.308488,0.251575,0.264978,0.825042,2026-01-18T00:23:27.775435
Q3_Shipping_Priority,10,472.714,0.348435,0.258002,0.270340,0.876778,2026-01-18T00:23:30.130387
Q3_Shipping_Priority,10,475.069,0.332627,0.264250,0.253337,0.850214,2026-01-18T00:23:32.480945
Q3_Shipping_Priority,10,477.420,0.330636,0.258123,0.259110,0.847869,2026-01-18T00:23:34.834428
Q3_Shipping_Priority,10,479.773,0.328065,0.246151,0.250274,0.824490,2026-01-18T00:23:37.188163
Q3_Shipping_Priority,10,482.127,0.313538,0.255660,0.263232,0.832430,2026-01-18T00:23:39.538173
Q3_Shipping_Priority,10,484.477,0.351193,0.267236,0.244952,0.863382,2026-01-18T00:23:41.901908
Q3_Shipping_Priority,10,486.841,0.309807,0.265878,0.252025,0.827710,2026-01-18T00:23:44.255978
Q3_Shipping_Priority,10,489.195,0.303953,0.236392,0.287442,0.827787,2026-01-18T00:23:46.611288
Q3_Shipping_Priority,10,491.550,0.290571,0.259478,0.261532,0.811582,2026-01-18T00:23:48.965198
Q3_Shipping_Priority,10,493.904,0.345903,0.271224,0.281892,0.899019,2026-01-18T00:23:51.309060
Q3_Shipping_Priority,10,496.248,0.313941,0.268523,0.243162,0.825626,2026-01-18T00:23:53.670882
Q3_Shipping_Priority,10,498.610,0.263533,0.229071,0.224655,0.717259,2026-01-18T00:23:56.022062
Q3_Shipping_Priority,10,500.961,0.334018,0.261516,0.274593,0.870128,2026-01-18T00:23:58.373120
Q3_Shipping_Priority,10,503.312,0.368302,0.266694,0.250247,0.885243,2026-01-18T00:24:00.744590
Q3_Shipping_Priority,10,505.684,0.305570,0.247948,0.255727,0.809244,2026-01-18T00:24:03.098209
Q3_Shipping_Priority,10,508.037,0.318944,0.256830,0.253104,0.828877,2026-01-18T00:24:05.457108
Q3_Shipping_Priority,10,510.396,0.309744,0.256144,0.262612,0.828500,2026-01-18T00:24:07.814615
Q3_Shipping_Priority,10,512.754,0.295623,0.248939,0.268727,0.813289,2026-01-18T00:24:10.181941
Q3_Shipping_Priority,10,515.121,0.358559,0.292757,0.271056,0.922372,2026-01-18T00:24:12.529945
Q3_Shipping_Priority,10,517.469,0.323277,0.269113,0.241176,0.833566,2026-01-18T00:24:14.877510
Q3_Shipping_Priority,10,519.816,0.300650,0.265565,0.270716,0.836931,2026-01-18T00:24:17.227136
Q3_Shipping_Priority,10,522.166,0.314243,0.255948,0.261319,0.831510,2026-01-18T00:24:19.605761
Q3_Shipping_Priority,10,524.545,0.361670,0.259336,0.264870,0.885875,2026-01-18T00:24:21.951987
Q3_Shipping_Priority,10,526.891,0.308051,0.255272,0.253697,0.817021,2026-01-18T00:24:24.323383
Q3_Shipping_Priority,10,529.262,0.295810,0.236747,0.253694,0.786251,2026-01-18T00:24:26.688662
Q3_Shipping_Priority,10,531.628,0.317656,0.262353,0.256005,0.836015,2026-01-18T00:24:29.044897
Q3_Shipping_Priority,10,533.984,0.383527,0.253340,0.251044,0.887912,2026-01-18T00:24:31.417751
Q3_Shipping_Priority,10,536.357,0.312000,0.254134,0.247030,0.813164,2026-01-18T00:24:33.775908
Q3_Shipping_Priority,10,538.715,0.279972,0.251535,0.247941,0.779448,2026-01-18T00:24:36.151019
Q3_Shipping_Priority,10,541.090,0.302586,0.258969,0.253389,0.814944,2026-01-18T00:24:38.512157
Q3_Shipping_Priority,10,543.451,0.346006,0.271431,0.250716,0.868153,2026-01-18T00:24:40.869008
Q3_Shipping_Priority,10,545.808,0.323232,0.246126,0.258168,0.827525,2026-01-18T00:24:43.247165
Q3_Shipping_Priority,10,548.186,0.315857,0.271239,0.277045,0.864141,2026-01-18T00:24:45.606836
Q3_Shipping_Priority,10,550.546,0.297352,0.249435,0.273033,0.819821,2026-01-18T00:24:47.957682
Q3_Shipping_Priority,10,552.897,0.288009,0.283796,0.252036,0.823841,2026-01-18T00:24:50.309235
Q3_Shipping_Priority,10,555.248,0.338556,0.254104,0.254163,0.846823,2026-01-18T00:24:52.660773
